             3         1.0125873819e+03                         38722         2.0039358798e+04        -5.5470813041e+00
             1         3.5361976413e+03                         58218         1.0131047348e+04        -5.5470813041e+00
             7         2.7050948857e+03                         76918         3.1669468091e+04        -5.5470813041e+00
             2         1.5414358630e+04                        247086         4.0540061676e+04        -5.5470813041e+00
             6         2.5540339024e+03                         35942         5.4173963389e+03        -5.5470813041e+00
            10         1.1106634468e+03                         29256         1.5553579928e+04        -5.5470813041e+00
             0         2.3611164925e+04                        401584         5.6407422703e+04        -5.5470813041e+00
            14         6.4823527203e+03                        110390         1.5866574815e+04        -5.5470813041e+00
             5         2.5143048216e+04                        402798         6.0690780365e+04        -5.5470813041e+00
             4         5.0268449717e+03                         87322         2.3503097029e+04        -5.5470813041e+00
            18         5.7345050460e+03                         88650         1.6750902543e+04        -5.5470813041e+00
             9         7.0556519805e+03                        118034         3.8706990006e+04        -5.5470813041e+00
             8         7.1824674534e+03                         89702         1.7501333855e+04        -5.5470813041e+00
            11         3.3853352621e+04                        485832         7.1791867562e+04        -5.5470813041e+00
            22         4.6870932734e+03                         82106         2.6064165865e+04        -5.5470813041e+00
            13         2.4003928047e+03                         64100         3.0954723059e+04        -5.5470813041e+00
            26         3.2071751666e+03                         44678         1.1675456651e+04        -5.5470813041e+00
            12         6.0089167693e+03                        112688         2.5690881853e+04        -5.5470813041e+00
            16         1.9399082614e+03                         29202         7.5994288621e+03        -5.5470813041e+00
            30         6.2506747756e+03                        100698         1.7310334843e+04        -5.5470813041e+00
            20         5.7683759398e+03                         95452         1.3743849523e+04        -5.5470813041e+00
            15         1.9871932921e+04                        318530         5.4844324626e+04        -5.5470813041e+00
            34         7.6712790270e+03                        138246         2.5604493893e+04        -5.5470813041e+00
            17         2.2371447598e+04                        305296         6.0373414649e+04        -5.5470813041e+00
            24         1.2297580302e+04                        144656         1.9461283425e+04        -5.5470813041e+00
            19         2.8463416463e+03                         57256         1.2791855204e+04        -5.5470813041e+00
            28         6.0421043278e+03                         81594         1.4310161978e+04        -5.5470813041e+00
            32         6.3391148088e+03                        135728         1.9625507076e+04        -5.5470813041e+00
            23         1.6438683468e+04                        243650         4.0941464499e+04        -5.5470813041e+00
            21         1.7543116755e+04                        294730         5.0974208866e+04        -5.5470813041e+00
            38         1.8653708432e+04                        285198         5.0797981260e+04        -5.5470813041e+00
            27         2.7179539414e+03                         53368         9.7179972147e+03        -5.5470813041e+00
            42         3.6454923845e+03                         73228         1.3721082180e+04        -5.5470813041e+00
            25         5.4406108874e+03                         86654         2.3422613719e+04        -5.5470813041e+00
            29         3.6192393201e+03                         63344         2.0529902866e+04        -5.5470813041e+00
            46         7.0177084445e+03                        113454         1.7552029090e+04        -5.5470813041e+00
            50         6.9498188753e+01                          6180         3.1847101033e+03        -5.5470813041e+00
            33         6.0044535401e+03                         92144         1.4151847120e+04        -5.5470813041e+00
            31         1.5030334449e+04                        215576         3.3187260452e+04        -5.5470813041e+00
            54         6.6580834311e+03                        108298         2.1892747159e+04        -5.5470813041e+00
            58         1.5949039862e+04                        212546         2.9499636684e+04        -5.5470813041e+00
            36         4.3648167407e+04                        632956         9.7996111109e+04        -5.5470813041e+00
            37         2.9121623023e+04                        396178         6.1148919895e+04        -5.5470813041e+00
            35         2.5343041068e+04                        424426         6.3128028813e+04        -5.5470813041e+00
            39         3.0082273155e+02                         11392         8.2108755455e+03        -5.5470813041e+00
            41         2.0091492273e+03                         36102         7.9469739515e+03        -5.5470813041e+00
            62         1.4106194369e+04                        235232         3.9367878510e+04        -5.5470813041e+00
            66         1.3607100713e+02                         21814         1.4234178460e+04        -5.5470813041e+00
            43         1.1483479070e+04                        170484         3.7395063954e+04        -5.5470813041e+00
            70         2.7730623425e+03                         58716         1.9986942467e+04        -5.5470813041e+00
            47         2.3964975986e+03                         44848         8.5332964034e+03        -5.5470813041e+00
            45         1.6644270023e+04                        226586         3.6497791743e+04        -5.5470813041e+00
            49         1.7605100415e+03                         34464         5.5342911557e+03        -5.5470813041e+00
            51         4.8808339498e+03                        106600         3.5577700773e+04        -5.5470813041e+00
            53         2.6690264716e+03                         84278         3.7807358541e+04        -5.5470813041e+00
            55         3.9266843905e+03                         48760         9.4048986598e+03        -5.5470813041e+00
            74         1.2589780584e+04                        179922         3.3219052922e+04        -5.5470813041e+00
            57         5.0396794503e+03                        101092         1.5105646573e+04        -5.5470813041e+00
            59         4.1401133579e+03                         89618         2.2840488595e+04        -5.5470813041e+00
            78         1.1391111164e+04                        176872         2.4985201720e+04        -5.5470813041e+00
            63         1.1859289471e+04                        183320         3.1592380028e+04        -5.5470813041e+00
            67         2.8460667665e+02                         11578         5.9270114522e+03        -5.5470813041e+00
            40         5.8983831602e+04                        880988         1.1235192355e+05        -5.5470813041e+00
            82         1.4893459200e+04                        233652         4.1667148063e+04        -5.5470813041e+00
            61         2.7705710436e+04                        440922         7.4905048611e+04        -5.5470813041e+00
            86         1.1400323976e+04                        230956         5.3912817187e+04        -5.5470813041e+00
            71         2.7208733179e+04                        395946         6.0948431812e+04        -5.5470813041e+00
            90         9.5199687201e+02                         17176         3.9236729316e+03        -5.5470813041e+00
            44         2.2083041518e+04                        295376         4.2459675469e+04        -5.5470813041e+00
            75         5.9162003010e+03                         92478         1.5534524831e+04        -5.5470813041e+00
            94         1.0608976792e+04                        150900         2.5895240300e+04        -5.5470813041e+00
            48         1.6135665900e+04                        262982         5.0865983336e+04        -5.5470813041e+00
            98         1.1758931323e+04                        163506         2.5288198176e+04        -5.5470813041e+00
            65         3.8934313408e+04                        559732         9.2038333392e+04        -5.5470813041e+00
            79         1.9052225270e+04                        351568         5.1126283595e+04        -5.5470813041e+00
            52         6.7997958931e+03                        106302         2.9426913252e+04        -5.5470813041e+00
            69         7.0611167720e+03                         95224         1.6807555236e+04        -5.5470813041e+00
           102         1.5479740274e+04                        273200         4.7392866394e+04        -5.5470813041e+00
