             0         7.3494444052e-06                           255         8.7362223422e+01         6.4792137794e-01
             1         1.9352503654e-05                           595         2.1383761431e+02         6.4792137794e-01
             2         1.6835479854e-04                          5823         1.8012897705e+03         6.4792137794e-01
             4         2.7156327688e-04                          9285         3.0332603955e+03         6.4792137794e-01
             5         2.3648727610e-04                          7969         2.6230110202e+03         6.4792137794e-01
             3         3.0281055682e-04                         10379         3.3939447610e+03         6.4792137794e-01
             6         1.6826407176e-04                          5657         1.8383880714e+03         6.4792137794e-01
             7         1.9031976638e-04                          6411         1.9920794422e+03         6.4792137794e-01
            11         9.4915331779e-06                           299         1.0139827771e+02         6.4792137794e-01
            10         2.1353600124e-04                          7213         2.2497877805e+03         6.4792137794e-01
             8         4.0109366962e-04                         13747         4.2573950493e+03         6.4792137794e-01
            12         2.6025457190e-05                           885         2.4063987551e+02         6.4792137794e-01
            16         5.6497374762e-05                          1913         6.1379512604e+02         6.4792137794e-01
            15         2.1200853473e-04                          7127         2.2022546982e+03         6.4792137794e-01
            19         2.4132431581e-05                           829         2.5043787390e+02         6.4792137794e-01
            23         5.8596465865e-05                          2029         6.3789284139e+02         6.4792137794e-01
            20         1.1277733863e-04                          3863         1.1905176029e+03         6.4792137794e-01
             9         5.6425343700e-04                         19257         6.1102504250e+03         6.4792137794e-01
            18         3.6185854983e-04                         12321         3.7725433866e+03         6.4792137794e-01
            24         1.9379263679e-04                          6677         2.0617564974e+03         6.4792137794e-01
            27         2.0762901637e-04                          7129         2.3435404058e+03         6.4792137794e-01
            22         6.7618454119e-05                          2289         8.0603963167e+02         6.4792137794e-01
            31         1.3325929179e-04                          4525         1.4049634577e+03         6.4792137794e-01
            35         1.5421802227e-04                          5323         1.7330572945e+03         6.4792137794e-01
            13         7.0624315201e-04                         23701         7.4823481552e+03         6.4792137794e-01
            17         1.4607785254e-04                          4921         1.4707277295e+03         6.4792137794e-01
            21         3.3817804210e-05                          1185         3.2570232662e+02         6.4792137794e-01
            25         3.6496846067e-05                          1229         3.9854823700e+02         6.4792137794e-01
            28         9.4768878104e-04                         32103         1.0216319570e+04         6.4792137794e-01
            32         1.8018314227e-04                          6061         1.8935809573e+03         6.4792137794e-01
            36         8.3359987545e-06                           295         1.0152595683e+02         6.4792137794e-01
            26         1.2237623422e-03                         41559         1.3133092260e+04         6.4792137794e-01
            40         3.9998167080e-04                         13581         4.3777186308e+03         6.4792137794e-01
            44         2.8655056962e-04                          9783         3.1615690509e+03         6.4792137794e-01
            39         1.3872947947e-03                         47013         1.4823238426e+04         6.4792137794e-01
            48         7.7889409642e-05                          2663         8.2500228173e+02         6.4792137794e-01
            30         5.8798044112e-04                         19965         6.1899234346e+03         6.4792137794e-01
            29         1.0016379914e-03                         34039         1.0832352605e+04         6.4792137794e-01
            43         1.3935541145e-04                          4725         1.4784706192e+03         6.4792137794e-01
            34         2.0711363843e-04                          6995         2.1975646513e+03         6.4792137794e-01
            47         1.7846977764e-04                          5935         1.8645998275e+03         6.4792137794e-01
            38         1.4096977529e-04                          4815         1.4834229665e+03         6.4792137794e-01
            56         9.6015210705e-05                          3183         9.3760426255e+02         6.4792137794e-01
            60         8.0992295930e-05                          2779         7.8108907434e+02         6.4792137794e-01
            64         3.8944885281e-04                         13491         4.2324184233e+03         6.4792137794e-01
            68         2.7043939916e-05                           889         3.1573473808e+02         6.4792137794e-01
            33         8.3917683356e-04                         28737         9.0138451070e+03         6.4792137794e-01
            42         6.3072604497e-04                         21251         6.7786424866e+03         6.4792137794e-01
            37         1.1368026628e-04                          3805         1.2499947386e+03         6.4792137794e-01
            72         1.6407100154e-04                          5535         1.7675100425e+03         6.4792137794e-01
            46         1.6952488318e-04                          5799         1.7626749593e+03         6.4792137794e-01
            76         5.0327187805e-05                          1707         5.2371353644e+02         6.4792137794e-01
            51         8.8665562053e-04                         30207         9.1976555015e+03         6.4792137794e-01
            41         2.6757379894e-04                          9129         2.8627824428e+03         6.4792137794e-01
            45         2.6127153099e-05                           881         2.7670194346e+02         6.4792137794e-01
            80         2.8497478969e-04                          9791         3.0695826058e+03         6.4792137794e-01
            84         3.4488359250e-05                          1165         4.0420958582e+02         6.4792137794e-01
            49         1.1734989598e-04                          4023         1.2360106715e+03         6.4792137794e-01
            50         4.1185570946e-04                         13723         4.3650159983e+03         6.4792137794e-01
            55         3.9031210284e-04                         13291         4.2959534098e+03         6.4792137794e-01
            53         1.9981282668e-04                          6755         2.1843399566e+03         6.4792137794e-01
            54         3.2426308577e-04                         11067         3.4815586679e+03         6.4792137794e-01
            88         4.8256999357e-04                         16499         5.3056244807e+03         6.4792137794e-01
            92         5.7121068622e-05                          1961         5.9171948014e+02         6.4792137794e-01
