      2      0         0.0000000000e+00                             0
      2      0         5.0000000000e+05                       1244643
      7      0         4.2000000000e+07                       1244645
      7      0         4.2500000000e+07                       1244647
      7      0         4.3000000000e+07                       1244649
      7      0         4.3500000000e+07                       1244651
      7      0         4.4000000000e+07                       1244653
      7      0         4.5000000000e+07                       1244659
      7      0         4.5500000000e+07                       1244663
      7      0         4.6000000000e+07                       1244665
      7      0         4.7000000000e+07                       1244667
      7      0         4.7500000000e+07                       1244671
      7      0         4.8000000000e+07                       1244673
      7      0         4.8500000000e+07                       1244679
     14      1         4.9000000000e+07                       1244682
      7      0         4.9500000000e+07                       1244687
      7      0         5.0000000000e+07                       1244689
      7      0         5.0500000000e+07                       1244691
     14      1         5.2500000000e+07                       1244698
      7      0         5.3000000000e+07                       1244699
      7      0         5.3500000000e+07                       1244705
      1      0         5.4000000000e+07                       2141922
      6      0         8.6500000000e+07                       2141924
      6      0         8.7000000000e+07                       2141926
      8      0         8.9500000000e+07                       2141928
     23      2         9.1500000000e+07                       2141931
      6      0         9.2000000000e+07                       2141932
      8      0         9.5000000000e+07                       2141934
     23      2         9.7000000000e+07                       2141935
      6      0         9.7500000000e+07                       2141936
      8      0         1.0000000000e+08                       2141938
     23      2         1.0050000000e+08                       2141939
      6      0         1.0100000000e+08                       2141940
     23      2         1.0200000000e+08                       2141941
      6      0         1.0250000000e+08                       2141942
     23      2         1.0300000000e+08                       2141943
      8      0         1.0350000000e+08                       2141944
     23      2         1.0450000000e+08                       2141945
      6      0         1.0500000000e+08                       2141946
     23      2         1.0550000000e+08                       2141947
      6      0         1.0600000000e+08                       2141948
      6      0         1.0750000000e+08                       2141950
      6      0         1.0850000000e+08                       2141952
      6      0         1.0950000000e+08                       2141954
      8      0         1.1100000000e+08                       2141956
      6      0         1.1150000000e+08                       2141960
      6      0         1.1250000000e+08                       2141962
      6      0         1.1300000000e+08                       2141964
      8      0         1.1350000000e+08                       2141966
      8      0         1.1400000000e+08                       2141968
      6      0         1.1500000000e+08                       2141970
      8      0         1.1550000000e+08                       2141972
      8      0         1.1650000000e+08                       2141974
      8      0         1.1800000000e+08                       2141976
     23      2         1.1850000000e+08                       2141977
      6      0         1.1900000000e+08                       2141978
      8      0         1.2000000000e+08                       2141980
     23      2         1.2050000000e+08                       2141981
      6      0         1.2100000000e+08                       2141982
      8      0         1.2200000000e+08                       2141984
      8      0         1.2350000000e+08                       2141986
