     17      2         0.0000000000e+00                             0
     17      2         5.0000000000e+05                         14065
     22      2         1.8000000000e+07                         14067
     31      3         1.8500000000e+07                         14068
     20      2         1.9000000000e+07                        289563
     23      2         3.4900000000e+08                        289567
      8      0         3.5000000000e+08                        289568
      6      0         3.5050000000e+08                        289570
      6      0         3.5200000000e+08                        289572
      8      0         3.5250000000e+08                        289574
     23      2         3.5350000000e+08                        289575
     23      2         3.5400000000e+08                        289577
      8      0         3.5450000000e+08                        289578
      5      0         3.5550000000e+08                       2731411
      3      0         4.4550000000e+08                       4373462
      8      0         5.0100000000e+08                       4373464
      8      0         5.0400000000e+08                       4373466
      8      0         5.0450000000e+08                       4373468
     23      2         5.0650000000e+08                       4373469
      8      0         5.0700000000e+08                       4373470
      1      0         5.0800000000e+08                       6873925
      7      0         5.9300000000e+08                       6873935
      7      0         5.9400000000e+08                       6873937
      7      0         5.9450000000e+08                       6873939
      7      0         5.9500000000e+08                       6873941
      7      0         5.9550000000e+08                       6873943
      7      0         5.9600000000e+08                       6873947
      7      0         5.9650000000e+08                       6873951
      7      0         5.9700000000e+08                       6873953
      7      0         5.9750000000e+08                       6873955
      9      1         5.9850000000e+08                       6950542
     30      3         6.0100000000e+08                       6950547
     30      3         6.0150000000e+08                       6950553
     30      3         6.0200000000e+08                       6950561
     30      3         6.0250000000e+08                       6950565
     32      3         6.0300000000e+08                       6950571
     32      3         6.0350000000e+08                       6950573
     32      3         6.0400000000e+08                       6950583
     32      3         6.0450000000e+08                       6950585
     15      1         6.0500000000e+08                       6950590
     10      1         6.0550000000e+08                       7559133
     30      3         6.2600000000e+08                       7559136
     32      3         6.2650000000e+08                       7559140
     30      3         6.2700000000e+08                       7559146
     30      3         6.2750000000e+08                       7559154
     30      3         6.2800000000e+08                       7559166
     32      3         6.2850000000e+08                       7559170
     30      3         6.2900000000e+08                       7559176
      9      1         6.2950000000e+08                       8412893
      7      0         6.5850000000e+08                       8412894
      7      0         6.5900000000e+08                       8412898
      7      0         6.6050000000e+08                       8412900
      7      0         6.6100000000e+08                       8412902
      7      0         6.6200000000e+08                       8412904
      7      0         6.6300000000e+08                       8412906
      7      0         6.6350000000e+08                       8412908
      7      0         6.6400000000e+08                       8412910
      7      0         6.6500000000e+08                       8412916
      7      0         6.6550000000e+08                       8412920
      7      0         6.6600000000e+08                       8412922
      7      0         6.6800000000e+08                       8412924
      7      0         6.6850000000e+08                       8412926
      7      0         6.7000000000e+08                       8412928
      7      0         6.7050000000e+08                       8412932
      7      0         6.7100000000e+08                       8412934
      7      0         6.7150000000e+08                       8412936
      7      0         6.7250000000e+08                       8412940
      7      0         6.7350000000e+08                       8412942
     14      1         6.7400000000e+08                       8412947
      2      0         6.7450000000e+08                       9689991
     16      1         7.1850000000e+08                       9689996
      7      0         7.1900000000e+08                       9689997
      7      0         7.2050000000e+08                       9689999
      7      0         7.2100000000e+08                       9690007
      7      0         7.2250000000e+08                       9690011
      7      0         7.2350000000e+08                       9690013
      7      0         7.2400000000e+08                       9690015
      7      0         7.2500000000e+08                       9690019
      7      0         7.2550000000e+08                       9690021
      7      0         7.2600000000e+08                       9690023
      7      0         7.2650000000e+08                       9690025
      7      0         7.2750000000e+08                       9690031
      7      0         7.2850000000e+08                       9690035
      7      0         7.2900000000e+08                       9690037
      7      0         7.2950000000e+08                       9690039
      7      0         7.3050000000e+08                       9690041
     14      1         7.3100000000e+08                       9690042
      7      0         7.3150000000e+08                       9690045
