     24      2         0.0000000000e+00                             0
     24      2         5.0000000000e+05                             3
     22      2         1.5000000000e+06                             5
     22      2         2.0000000000e+06                             7
     22      2         2.5000000000e+06                            13
     31      3         3.5000000000e+06                            14
     22      2         4.0000000000e+06                            19
     22      2         4.5000000000e+06                            23
     24      2         5.0000000000e+06                            27
     24      2         5.5000000000e+06                            31
     31      3         6.0000000000e+06                            40
     31      3         6.5000000000e+06                            46
     22      2         7.0000000000e+06                            47
     31      3         7.5000000000e+06                            50
     24      2         8.0000000000e+06                            51
     31      3         8.5000000000e+06                            54
     22      2         9.0000000000e+06                            55
     24      2         9.5000000000e+06                            57
     22      2         1.0000000000e+07                            59
     22      2         1.0500000000e+07                            61
     24      2         1.1000000000e+07                            63
     22      2         1.1500000000e+07                            67
     22      2         1.2500000000e+07                            69
     22      2         1.3000000000e+07                            71
     31      3         1.3500000000e+07                            74
     31      3         1.4000000000e+07                            80
     22      2         1.4500000000e+07                            85
     22      2         1.5000000000e+07                            87
     22      2         1.6000000000e+07                            91
     31      3         1.6500000000e+07                            92
     22      2         1.7000000000e+07                            97
     22      2         1.7500000000e+07                            99
     31      3         1.8000000000e+07                           100
     31      3         1.8500000000e+07                           104
     31      3         1.9000000000e+07                           106
     22      2         1.9500000000e+07                           107
     22      2         2.0000000000e+07                           109
     24      2         2.0500000000e+07                           113
     24      2         2.1000000000e+07                           119
     22      2         2.1500000000e+07                           121
     24      2         2.2000000000e+07                           123
     24      2         2.2500000000e+07                           125
     24      2         2.3000000000e+07                           127
     24      2         2.3500000000e+07                           131
     22      2         2.4000000000e+07                           137
     22      2         2.4500000000e+07                           141
     22      2         2.5000000000e+07                           145
     24      2         2.5500000000e+07                           147
     31      3         2.6000000000e+07                           148
     22      2         2.6500000000e+07                           153
     22      2         2.7000000000e+07                           157
     24      2         2.7500000000e+07                           161
     31      3         2.8000000000e+07                           166
     31      3         2.8500000000e+07                           170
     22      2         2.9000000000e+07                           173
     22      2         2.9500000000e+07                           175
     24      2         3.0000000000e+07                           177
     22      2         3.0500000000e+07                           179
     24      2         3.1000000000e+07                           183
     24      2         3.1500000000e+07                           185
     22      2         3.2000000000e+07                           187
     31      3         3.2500000000e+07                           190
     24      2         3.3000000000e+07                           191
     24      2         3.3500000000e+07                           197
     24      2         3.4000000000e+07                           201
     22      2         3.4500000000e+07                           203
     22      2         3.5000000000e+07                           207
     22      2         3.5500000000e+07                           215
     22      2         3.6500000000e+07                           219
     31      3         3.7000000000e+07                           224
     22      2         3.7500000000e+07                           225
     31      3         3.8000000000e+07                           226
     24      2         3.8500000000e+07                           229
     22      2         3.9500000000e+07                           231
     22      2         4.0500000000e+07                           233
     22      2         4.1000000000e+07                           237
     31      3         4.1500000000e+07                           238
     31      3         4.2000000000e+07                           240
     31      3         4.2500000000e+07                           246
     24      2         4.3000000000e+07                           249
     31      3         4.4000000000e+07                           252
     22      2         4.4500000000e+07                           257
     31      3         4.5000000000e+07                           260
     31      3         4.5500000000e+07                           264
     22      2         4.6000000000e+07                           269
     22      2         4.7000000000e+07                           273
     31      3         4.8000000000e+07                           274
     22      2         4.8500000000e+07                           285
     24      2         4.9000000000e+07                           287
     24      2         4.9500000000e+07                           291
     31      3         5.0000000000e+07                           292
     22      2         5.0500000000e+07                           293
     24      2         5.1000000000e+07                           295
     22      2         5.1500000000e+07                           297
     22      2         5.2000000000e+07                           299
     22      2         5.2500000000e+07                           303
     24      2         5.3000000000e+07                           305
     31      3         5.3500000000e+07                           308
     22      2         5.4000000000e+07                           313
     22      2         5.4500000000e+07                           315
     24      2         5.5000000000e+07                           319
     31      3         5.5500000000e+07                           322
     31      3         5.6000000000e+07                           326
     31      3         5.6500000000e+07                           334
     31      3         5.7000000000e+07                           338
     31      3         5.7500000000e+07                           342
     24      2         5.8000000000e+07                           345
     24      2         5.8500000000e+07                           349
     24      2         5.9000000000e+07                           353
     22      2         6.0000000000e+07                           357
     22      2         6.0500000000e+07                           359
     24      2         6.1500000000e+07                           363
