     20      2         0.0000000000e+00                             0
     20      2         5.0000000000e+05                         41178
     31      3         5.0000000000e+07                         41181
     24      2         5.0500000000e+07                         41186
     22      2         5.1000000000e+07                         41190
     22      2         5.1500000000e+07                         41192
     22      2         5.2000000000e+07                         41194
     24      2         5.2500000000e+07                         41196
     31      3         5.3000000000e+07                         41199
     24      2         5.3500000000e+07                         41200
     22      2         5.4000000000e+07                         41204
     22      2         5.4500000000e+07                         41208
     24      2         5.5000000000e+07                         41212
     22      2         5.6000000000e+07                         41216
     24      2         5.6500000000e+07                         41218
     24      2         5.7000000000e+07                         41224
     22      2         5.8000000000e+07                         41228
     22      2         5.9000000000e+07                         41230
     24      2         5.9500000000e+07                         41232
     22      2         6.0000000000e+07                         41236
     31      3         6.0500000000e+07                         41239
     31      3         6.1000000000e+07                         41245
     22      2         6.1500000000e+07                         41248
     24      2         6.2000000000e+07                         41250
     22      2         6.2500000000e+07                         41254
     22      2         6.3000000000e+07                         41256
     31      3         6.3500000000e+07                         41257
     22      2         6.4000000000e+07                         41262
     22      2         6.4500000000e+07                         41264
     31      3         6.5000000000e+07                         41265
     22      2         6.5500000000e+07                         41266
     22      2         6.6500000000e+07                         41270
     24      2         6.7000000000e+07                         41272
     22      2         6.7500000000e+07                         41274
     24      2         6.8000000000e+07                         41282
     24      2         6.8500000000e+07                         41284
     22      2         6.9000000000e+07                         41286
     22      2         6.9500000000e+07                         41288
     31      3         7.0000000000e+07                         41291
     24      2         7.0500000000e+07                         41294
     24      2         7.1000000000e+07                         41296
     31      3         7.1500000000e+07                         41297
     22      2         7.2000000000e+07                         41300
     24      2         7.2500000000e+07                         41302
     31      3         7.3000000000e+07                         41303
     24      2         7.3500000000e+07                         41308
     22      2         7.5500000000e+07                         41310
     24      2         7.6000000000e+07                         41316
     31      3         7.7000000000e+07                         41319
     24      2         7.7500000000e+07                         41322
     22      2         7.8000000000e+07                         41326
     31      3         7.8500000000e+07                         41329
     22      2         7.9000000000e+07                         41330
     22      2         8.0000000000e+07                         41332
     22      2         8.0500000000e+07                         41336
     22      2         8.1000000000e+07                         41342
     22      2         8.2000000000e+07                         41344
     24      2         8.2500000000e+07                         41346
     24      2         8.3000000000e+07                         41348
     31      3         8.3500000000e+07                         41349
     24      2         8.4000000000e+07                         41352
     24      2         8.4500000000e+07                         41356
     24      2         8.5000000000e+07                         41362
     24      2         8.5500000000e+07                         41368
     24      2         8.6500000000e+07                         41370
     24      2         8.7000000000e+07                         41376
     24      2         8.7500000000e+07                         41378
     24      2         8.8000000000e+07                         41384
     31      3         8.8500000000e+07                         41387
     22      2         8.9000000000e+07                         41388
     24      2         8.9500000000e+07                         41392
     24      2         9.0000000000e+07                         41396
     31      3         9.1000000000e+07                         41397
     24      2         9.1500000000e+07                         41404
     22      2         9.2000000000e+07                         41406
     24      2         9.2500000000e+07                         41408
     22      2         9.3000000000e+07                         41410
     22      2         9.3500000000e+07                         41416
     31      3         9.4500000000e+07                         41421
     22      2         9.5000000000e+07                         41422
     31      3         9.5500000000e+07                         41427
     24      2         9.6000000000e+07                         41430
     31      3         9.6500000000e+07                         41433
     22      2         9.7000000000e+07                         41436
     21      2         9.7500000000e+07                        288394
     24      2         3.9200000000e+08                        288398
     31      3         3.9250000000e+08                        288401
     22      2         3.9300000000e+08                        288402
     22      2         3.9350000000e+08                        288404
     22      2         3.9400000000e+08                        288406
     22      2         3.9450000000e+08                        288408
     31      3         3.9550000000e+08                        288413
     24      2         3.9600000000e+08                        288418
     24      2         3.9650000000e+08                        288422
     22      2         3.9700000000e+08                        288428
     22      2         3.9750000000e+08                        288434
     24      2         3.9800000000e+08                        288436
     22      2         3.9850000000e+08                        288444
     24      2         3.9900000000e+08                        288448
     31      3         3.9950000000e+08                        288453
     31      3         4.0000000000e+08                        288457
     22      2         4.0050000000e+08                        288460
     31      3         4.0200000000e+08                        288463
     24      2         4.0250000000e+08                        288464
     22      2         4.0300000000e+08                        288468
     22      2         4.0350000000e+08                        288470
     31      3         4.0400000000e+08                        288471
     22      2         4.0450000000e+08                        288478
     24      2         4.0500000000e+08                        288482
     22      2         4.0550000000e+08                        288484
     24      2         4.0600000000e+08                        288486
     22      2         4.0650000000e+08                        288490
     24      2         4.0750000000e+08                        288492
     22      2         4.0800000000e+08                        288494
     24      2         4.0850000000e+08                        288498
     31      3         4.0900000000e+08                        288499
     31      3         4.0950000000e+08                        288501
     22      2         4.1000000000e+08                        288504
     31      3         4.1050000000e+08                        288505
     24      2         4.1100000000e+08                        288506
     31      3         4.1150000000e+08                        288509
     24      2         4.1200000000e+08                        288514
     22      2         4.1250000000e+08                        288516
     31      3         4.1300000000e+08                        288517
     24      2         4.1350000000e+08                        288520
     24      2         4.1400000000e+08                        288528
     31      3         4.1450000000e+08                        288531
     22      2         4.1500000000e+08                        288534
     24      2         4.1550000000e+08                        288536
     22      2         4.1600000000e+08                        288540
     24      2         4.1650000000e+08                        288542
     22      2         4.1700000000e+08                        288544
     31      3         4.1800000000e+08                        288547
     24      2         4.1850000000e+08                        288550
     22      2         4.1900000000e+08                        288552
     24      2         4.2000000000e+08                        288558
     24      2         4.2050000000e+08                        288560
     24      2         4.2100000000e+08                        288562
     22      2         4.2200000000e+08                        288564
     24      2         4.2250000000e+08                        288570
     31      3         4.2300000000e+08                        288575
     31      3         4.2350000000e+08                        288577
     22      2         4.2400000000e+08                        288580
     31      3         4.2450000000e+08                        288581
     24      2         4.2500000000e+08                        288586
     24      2         4.2550000000e+08                        288588
     24      2         4.2650000000e+08                        288594
     24      2         4.2700000000e+08                        288598
     24      2         4.2750000000e+08                        288602
     22      2         4.2800000000e+08                        288606
     22      2         4.2850000000e+08                        288610
     22      2         4.2900000000e+08                        288612
     22      2         4.3000000000e+08                        288614
     31      3         4.3050000000e+08                        288617
     24      2         4.3100000000e+08                        288620
     24      2         4.3200000000e+08                        288622
     22      2         4.3350000000e+08                        288626
     22      2         4.3400000000e+08                        288632
     24      2         4.3450000000e+08                        288636
     24      2         4.3500000000e+08                        288638
     22      2         4.3550000000e+08                        288644
     24      2         4.3600000000e+08                        288648
     24      2         4.3650000000e+08                        288650
     22      2         4.3700000000e+08                        288652
     22      2         4.3800000000e+08                        288654
     24      2         4.3850000000e+08                        288656
     22      2         4.3900000000e+08                        288664
     31      3         4.3950000000e+08                        288669
     22      2         4.4000000000e+08                        288674
     24      2         4.4050000000e+08                        288678
     22      2         4.4100000000e+08                        288688
     22      2         4.4150000000e+08                        288690
     24      2         4.4200000000e+08                        288692
     22      2         4.4250000000e+08                        288694
     22      2         4.4300000000e+08                        288700
     22      2         4.4350000000e+08                        288706
     22      2         4.4400000000e+08                        288710
     31      3         4.4450000000e+08                        288713
     22      2         4.4500000000e+08                        288718
     31      3         4.4550000000e+08                        288721
     31      3         4.4600000000e+08                        288725
     22      2         4.4650000000e+08                        288728
     22      2         4.4700000000e+08                        288730
     31      3         4.4750000000e+08                        288733
     22      2         4.4800000000e+08                        288736
     24      2         4.4850000000e+08                        288738
     22      2         4.4900000000e+08                        288742
     24      2         4.4950000000e+08                        288746
     31      3         4.5000000000e+08                        288751
     24      2         4.5050000000e+08                        288758
     24      2         4.5100000000e+08                        288760
