             2         4.9903546585e+05                       5733412         2.8727246615e+06        -9.4468139125e+00
             1         5.6198123035e+05                       6382104         3.1827850539e+06        -9.4468139125e+00
             6         2.7895163665e+05                       3413948         1.8433639083e+06        -9.4468139125e+00
             3         8.9597893552e+05                      10382416         5.2814598681e+06        -9.4468139125e+00
             0         9.3856229123e+05                      11075332         5.7658759623e+06        -9.4468139125e+00
             5         4.6807672190e+05                       5225116         2.5393061175e+06        -9.4468139125e+00
             7         4.6579986529e+05                       5252910         2.5851613749e+06        -9.4468139125e+00
            11         6.4848526222e+04                        855488         4.9273546432e+05        -9.4468139125e+00
             9         5.5595334360e+05                       6458594         3.2977332667e+06        -9.4468139125e+00
            15         4.9824172033e+05                       5845194         3.0058244296e+06        -9.4468139125e+00
            19         1.9482379960e+04                        481402         3.9064311217e+05        -9.4468139125e+00
            10         1.2012721424e+06                      14023980         7.1944657838e+06        -9.4468139124e+00
            23         1.0131074412e+06                      11962798         6.2116607742e+06        -9.4468139124e+00
            13         1.2972774385e+06                      14639920         7.2290883574e+06        -9.4468139124e+00
            17         2.3098568347e+05                       2946060         1.6518752999e+06        -9.4468139125e+00
            27         2.9464608405e+05                       3410372         1.7285359685e+06        -9.4468139125e+00
            31         5.1500004438e+05                       5857600         2.9227111681e+06        -9.4468139125e+00
            21         1.0611452015e+06                      11953720         5.8946944337e+06        -9.4468139124e+00
            25         9.0824874400e+04                       1683228         1.2163010225e+06        -9.4468139125e+00
             4         4.1035316380e+06                      46376856         2.2943808464e+07        -9.4468139125e+00
            29         1.7466124013e+06                      20072012         1.0123148496e+07        -9.4468139124e+00
            33         3.8285939740e+05                       4282068         2.0862768644e+06        -9.4468139125e+00
             8         1.6509696814e+06                      18865072         9.4474093315e+06        -9.4468139125e+00
            14         4.6182268820e+06                      52675746         2.6305436575e+07        -9.4468139123e+00
            37         4.1882441266e+05                       4940530         2.5605170599e+06        -9.4468139125e+00
            41         5.6245511663e+05                       6976302         3.8285340864e+06        -9.4468139125e+00
            45         8.8111100165e+04                       1162456         6.6825509927e+05        -9.4468139125e+00
            18         8.3293044003e+05                       9335090         4.5775581790e+06        -9.4468139125e+00
            12         1.3265703279e+06                      15404708         7.8484788095e+06        -9.4468139125e+00
            22         6.7469397865e+05                       7948678         4.1221179179e+06        -9.4468139125e+00
            16         1.5653877132e+06                      17939814         9.0339779254e+06        -9.4468139125e+00
            20         3.2359989393e+05                       3752688         1.9148976802e+06        -9.4468139125e+00
            24         9.3145146469e+05                      10611754         5.2992725203e+06        -9.4468139125e+00
            26         2.4425459058e+06                      27797976         1.3860231786e+07        -9.4468139124e+00
            30         4.1178743709e+04                        667312         4.4759695031e+05        -9.4468139125e+00
            49         3.2791777682e+06                      37405428         1.8717910806e+07        -9.4468139124e+00
            35         7.1681671138e+06                      81800482         4.0921197384e+07        -9.4468139123e+00
             2         2.3050659483e+05                       2648842         1.3327713537e+06        -9.4468139125e+00
            28         1.0400652260e+06                      11737226         5.8175693800e+06        -9.4468139125e+00
             3         7.6395238869e+05                       8883504         4.5190375702e+06        -9.4468139125e+00
            32         6.1599963213e+05                       7136482         3.6505551879e+06        -9.4468139125e+00
             6         9.9506868188e+05                      11599340         5.9344088500e+06        -9.4468139124e+00
            39         1.7407621338e+06                      20176716         1.0259497829e+07        -9.4468139124e+00
            43         2.1279892846e+04                        426054         3.1848849070e+05        -9.4468139125e+00
            53         1.8008689441e+06                      20234818         9.9423812606e+06        -9.4468139124e+00
            10         2.7487357817e+05                       3111668         1.5412244833e+06        -9.4468139125e+00
            47         2.0368904977e+05                       2365388         1.2040091035e+06        -9.4468139125e+00
            36         9.9736123960e+05                      11079806         5.3775822231e+06        -9.4468139125e+00
             0         2.4485046023e+06                      27606462         1.3627486350e+07        -9.4468139125e+00
            57         8.9095310980e+05                      11111824         6.0982714062e+06        -9.4468139124e+00
            34         2.8182518261e+06                      32422722         1.6357478456e+07        -9.4468139124e+00
            40         9.2136132210e+05                      10437588         5.1874127681e+06        -9.4468139125e+00
             4         6.3517663333e+05                       7455684         3.8410850597e+06        -9.4468139125e+00
