             1         6.1447727313e-06                           269         1.3271836893e+02        -2.4900698496e+00
             5         3.7959631643e-06                           155         1.1632868619e+02        -2.4900699195e+00
             7         3.6420237561e-06                           183         1.0328353387e+02        -2.4900689074e+00
             4         3.3529471976e-06                           147         6.9207448266e+01        -2.4900708617e+00
            10         1.0267778723e-06                            37         2.2724242704e+01        -2.4900698496e+00
            11         9.3072059468e-06                           415         2.2697280982e+02        -2.4900660045e+00
             8         9.7621927747e-07                            43         3.9330285839e+01        -2.4900698496e+00
            15         2.4358380146e-06                            93         7.3989566939e+01        -2.4900678953e+00
            13         5.6345600967e-06                           255         1.1477346683e+02        -2.4900689074e+00
            12         8.5444750811e-07                            37         3.2495088153e+01        -2.4900728161e+00
            18         2.4235101868e-06                            95         3.9954952186e+01        -2.4900708617e+00
            19         4.2189549561e-06                           187         1.3275876524e+02        -2.4900717404e+00
            17         2.8101898682e-06                           115         7.6527406514e+01        -2.4900688438e+00
            16         1.3032385224e-06                            51         2.4858055903e+01        -2.4900689074e+00
            22         5.8058092952e-07                            23         1.5141496264e+01        -2.4900708617e+00
            23         2.2420140507e-07                            15         1.7960635094e+01        -2.4900698496e+00
            20         1.7477993962e-06                            71         5.2386908066e+01        -2.4900689074e+00
            26         7.3919652233e-06                           313         1.8917593924e+02        -2.4900679651e+00
            27         2.5122867623e-06                           107         7.4329795016e+01        -2.4900717404e+00
            25         1.9725105463e-06                            79         3.7208568497e+01        -2.4900689074e+00
            30         1.4105341984e-07                             7         9.8716115870e+00        -2.4900689074e+00
            31         8.6741561930e-07                            31         2.6073398447e+01        -2.4900689074e+00
            28         6.6351176507e-06                           313         1.4803274010e+02        -2.4900699195e+00
            34         3.7096982867e-06                           151         7.3243583069e+01        -2.4900689074e+00
            35         3.7936412271e-07                            13         1.2726360751e+01        -2.4900689074e+00
            32         1.0497814618e-06                            43         2.1166428538e+01        -2.4900689074e+00
            33         8.4021325534e-07                            29         2.2525914822e+01        -2.4900689074e+00
            39         1.2711495826e-06                            53         4.0443535182e+01        -2.4900708617e+00
            38         4.3913578815e-06                           165         1.0486445201e+02        -2.4900698496e+00
            37         4.9418663430e-07                            25         1.6300044332e+01        -2.4900717404e+00
            43         2.8753952237e-06                           127         7.4428023358e+01        -2.4900679651e+00
            42         2.3555878595e-06                            79         5.5194719599e+01        -2.4900689074e+00
            41         4.5504637787e-06                           195         1.3539779565e+02        -2.4900669530e+00
            46         5.0622484936e-06                           223         1.4262674173e+02        -2.4900698496e+00
            45         9.0543231906e-07                            33         2.0641672841e+01        -2.4900698496e+00
            51         1.4547909586e-06                            61         4.2883281436e+01        -2.4900698496e+00
            50         5.9768689778e-06                           257         1.4427135730e+02        -2.4900707982e+00
            49         2.1720122906e-06                            93         7.3225432279e+01        -2.4900708617e+00
            55         2.5022752953e-06                           125         7.3211736031e+01        -2.4900698496e+00
            48         8.5090813869e-06                           367         1.5554559916e+02        -2.4900689074e+00
            54         3.3766530896e-07                            21         2.4545900511e+01        -2.4900689074e+00
            53         5.9018420185e-06                           253         1.9012807899e+02        -2.4900669530e+00
            59         3.9431695504e-06                           163         8.7932840539e+01        -2.4900689074e+00
            52         1.2045554980e-06                            63         4.9889718371e+01        -2.4900689074e+00
            58         4.7417192631e-07                            21         1.6451841359e+01        -2.4900698496e+00
            57         5.9237055931e-07                            31         3.5955707118e+01        -2.4900717404e+00
            63         2.4663580376e-06                            97         7.2175558255e+01        -2.4900718738e+00
            56         3.7399328339e-06                           147         8.2324599371e+01        -2.4900698496e+00
            62         1.6572443495e-06                            77         4.6745179076e+01        -2.4900689074e+00
            60         1.9210875455e-06                            87         6.2248737275e+01        -2.4900678953e+00
            66         6.4567278150e-06                           305         1.6598279378e+02        -2.4900707982e+00
            65         1.8106137058e-06                            87         4.2407901190e+01        -2.4900698496e+00
            70         1.5714042787e-06                            67         4.2899114610e+01        -2.4900698496e+00
            69         1.0605471489e-06                            51         5.0220177085e+01        -2.4900689011e+00
            68         2.4752737951e-06                            95         5.1576340841e+01        -2.4900689074e+00
            73         1.4907103590e-06                            69         4.5010167627e+01        -2.4900689074e+00
            74         1.9062418790e-06                            75         4.4792550730e+01        -2.4900698496e+00
            72         2.0696479387e-06                            85         6.4430471066e+01        -2.4900698496e+00
            75         1.5224369134e-06                            89         5.3339766711e+01        -2.4900698496e+00
            76         1.3047726431e-06                            63         5.0661765250e+01        -2.4900689074e+00
            81         6.3610291035e-06                           241         1.5108433284e+02        -2.4900678953e+00
            79         2.3983425695e-06                           103         5.6014407047e+01        -2.4900689074e+00
            78         2.8293191567e-06                           129         5.9897731334e+01        -2.4900689074e+00
            85         2.8753715866e-06                           115         9.3073304027e+01        -2.4900689074e+00
            83         2.6955303435e-06                            89         6.2191019461e+01        -2.4900698496e+00
            84         1.4761620276e-06                            61         3.9396551709e+01        -2.4900689074e+00
            82         2.5582784331e-06                           115         6.1425442736e+01        -2.4900698496e+00
            89         1.7051899681e-06                            73         3.2293191488e+01        -2.4900689074e+00
            87         5.6467393058e-07                            27         2.1181922159e+01        -2.4900708617e+00
            88         1.8881765670e-06                            57         3.3815738596e+01        -2.4900708617e+00
            86         4.1124425189e-06                           195         1.2788502534e+02        -2.4900689074e+00
            93         1.7613092830e-06                            83         4.4522023847e+01        -2.4900698496e+00
            92         6.2872768662e-06                           251         1.4607425816e+02        -2.4900678953e+00
            90         1.7909563769e-06                            75         4.6934181926e+01        -2.4900698496e+00
            97         1.0798430434e-06                            55         3.5475859387e+01        -2.4900698496e+00
            96         1.2361744954e-06                            79         5.1839832116e+01        -2.4900689074e+00
           101         1.6431445153e-06                            67         4.2567184939e+01        -2.4900689074e+00
            94         4.4330550720e-07                            21         1.9205044739e+01        -2.4900708617e+00
           100         7.0608505824e-06                           297         1.8044599431e+02        -2.4900688375e+00
           105         4.9277409503e-06                           225         1.7733320787e+02        -2.4900718040e+00
           104         6.8182373166e-07                            37         2.8638442370e+01        -2.4900698496e+00
           102         1.1106599376e-06                            53         3.8969500376e+01        -2.4900698496e+00
           109         1.0223032721e-06                            43         2.7910914816e+01        -2.4900708617e+00
           106         3.3576457240e-07                            25         1.9527669088e+01        -2.4900689074e+00
           113         1.5545105063e-06                            77         4.8647272487e+01        -2.4900708617e+00
           110         1.0888231732e-06                            59         5.8287059235e+01        -2.4900689074e+00
           112         3.1698486472e-07                            19         1.7283623495e+01        -2.4900708617e+00
           114         2.2420391228e-06                           121         8.8534767159e+01        -2.4900736249e+00
           121         8.1347725593e-07                            39         2.5246454950e+01        -2.4900689074e+00
           116         1.0655146494e-06                            39         2.8190604567e+01        -2.4900689074e+00
           118         3.4912320643e-06                           131         8.0511003832e+01        -2.4900708617e+00
           125         9.8975921553e-07                            41         2.7791986574e+01        -2.4900689074e+00
           120         9.1811344498e-07                            49         4.1556815054e+01        -2.4900708617e+00
            91         4.4309024856e-06                           163         1.0583299640e+02        -2.4900679651e+00
           122         7.8516489618e-06                           359         2.4481902725e+02        -2.4900708617e+00
           124         1.0899071429e-06                            41         2.9267527774e+01        -2.4900698496e+00
           126         6.7166707762e-07                            29         2.3252560576e+01        -2.4900698496e+00
           133         2.0866385071e-06                            99         5.1646292140e+01        -2.4900708617e+00
           128         4.9724671187e-06                           219         1.2099065621e+02        -2.4900689074e+00
           130         5.5798584177e-06                           243         1.7473147023e+02        -2.4900726764e+00
           137         5.2645916465e-07                            25         2.4020512595e+01        -2.4900689074e+00
           132         3.4743271031e-06                           151         8.9249249502e+01        -2.4900689074e+00
